x,y,z
10557.87,54212.11,61.8
10500.0,53391.75,510500
10507.0,53398.75,4553400
10995.27,54337.2,197.9
10991.36,54340.08,198.1
11130.69,54136.05,205.6
11141.68,54121.73,205.6
11148.6,54116.27,205.0
11152.51,54108.84,204.8
11159.35,54097.34,204.9
11203.28,54041.23,203.5
11207.59,54032.46,203.4
11216.7,54036.28,215.8
11210.5,54049.86,218.3
11200.01,54059.4,218.0
11192.91,54067.43,217.4
11184.42,54077.35,217.4
11177.88,54086.1,217.4
11171.41,54093.62,217.2
11165.29,54101.7,217.2
11157.29,54116.57,216.7
11149.14,54123.76,216.8
11136.23,54137.33,217.2
11137.76,54127.66,205.5
11162.16,54109.04,217.0
11142.38,54131.18,217.2
11129.64,54143.21,217.7
11124.59,54149.29,217.7
11122.54,54157.22,217.7
11114.7,54166.94,217.1
11104.83,54179.37,217.0
11095.45,54188.52,216.3
11089.5,54196.26,216.5
11082.49,54205.68,216.0
11076.56,54213.93,216.1
11069.38,54220.39,216.1
11063.78,54232.25,216.2
11077.97,53788.85,107.6
11086.38,53774.93,107.6
11090.52,53760.81,107.3
11095.29,53742.37,107.5
11105.37,53725.55,108.5
11110.99,53709.18,108.5
11124.97,53707.99,121.6
11119.78,53716.43,121.5
11113.46,53733.44,119.9
11105.64,53747.67,118.7
11098.6,53763.06,117.0
11092.98,53777.2,116.0
10994.49,54325.91,199.3
10994.23,54337.96,198.2
10996.08,54320.93,202.8
10998.35,54317.04,202.8
11004.91,54311.75,204.0
11010.78,54305.86,203.8
11016.55,54297.02,204.0
11023.8,54280.15,203.4
11031.38,54268.48,203.5
11038.65,54258.44,203.0
11042.15,54251.21,203.0
11047.64,54241.17,203.4
11055.13,54244.94,216.5
11049.01,54256.46,216.3
11044.49,54263.13,216.4
11037.86,54271.96,216.1
11033.16,54279.06,216.5
11029.74,54285.29,216.5
11027.73,54295.22,216.4
11017.82,54307.11,212.2
11008.55,54313.76,210.8
11006.84,54315.03,212.0
10999.86,54318.92,207.4
11236.17,53921.21,171.8
11241.24,53929.78,174.4
11240.51,53921.16,173.8
11239.55,53909.4,173.0
10862.94,54233.87,132.6
10858.09,54242.28,132.6
10849.94,54253.07,132.3
10845.79,54260.79,132.4
10840.03,54268.5,132.2
10834.53,54276.8,132.0
10831.5,54283.01,131.9
10831.06,54271.15,120.9
10835.49,54264.35,120.8
10844.26,54251.87,120.7
11109.07,53860.37,121.0
11096.15,53873.48,121.0
11084.0,53880.14,121.1
11067.1,53891.22,120.8
11057.96,53901.23,120.9
11050.72,53909.75,120.8
10739.73,54502.48,121.0
10741.04,54515.09,121.1
10851.72,54464.31,144.1
10851.43,54445.27,146.0
10845.13,54284.68,131.6
10843.54,54294.49,131.3
10857.0,54431.92,145.7
10858.21,54425.34,144.5
10860.49,54407.87,144.5
10860.6,54393.77,144.1
10858.76,54381.59,144.3
10856.89,54368.81,144.0
10854.18,54360.12,144.2
10854.26,54352.36,144.4
10852.53,54342.39,144.5
10850.17,54334.36,144.8
10849.76,54322.0,145.0
10850.4,54314.73,145.1
10849.75,54308.67,145.0
10849.92,54301.23,145.0
10851.92,54293.62,145.1
10986.69,54045.98,131.4
10974.73,54066.71,131.2
10960.94,54081.36,131.5
10959.6,54094.36,133.2
10950.54,54123.9,133.2
10945.95,54133.63,132.8
10940.49,54148.47,132.7
10937.72,53505.41,60.8
10942.3,53494.4,60.3
10936.86,53488.31,48.8
10933.52,53498.46,48.7
11167.94,53116.76,71.3
11192.6,53156.51,71.6
11189.98,53161.06,72.6
11172.59,53185.41,72.5
11146.73,53214.19,72.5
11138.35,53225.73,72.8
11098.48,53272.84,73.0
11106.46,53271.98,73.6
11113.5,53271.2,73.6
11119.35,53265.51,73.6
11123.76,53260.28,73.6
11130.15,53254.3,73.5
11137.39,53247.64,73.4
11142.53,53243.19,73.7
11150.96,53239.46,73.7
11158.19,53232.57,73.6
11164.72,53226.84,73.2
11169.54,53222.36,73.2
11175.47,53218.4,73.1
11182.88,53210.59,73.0
11191.83,53200.75,73.2
11197.3,53190.94,72.5
11201.93,53182.89,73.0
11205.24,53174.03,72.9
11206.18,53166.98,72.5
11202.16,53155.8,72.4
11197.5,53148.85,72.4
11194.58,53141.2,72.4
11186.33,53130.16,72.2
11181.8,53122.47,72.1
11178.02,53116.34,72.1
11172.9,53109.85,72.1
11168.69,53102.63,72.3
11165.33,53097.58,72.4
11161.05,53089.54,72.2
11157.2,53083.57,72.0
11153.63,53072.66,72.0
11153.27,53063.32,72.6
11156.65,53070.96,72.9
11158.73,53077.42,73.5
11163.93,53086.25,74.6
11169.98,53093.38,75.4
11175.73,53105.87,76.3
11184.78,53116.47,78.5
11189.3,53122.14,78.5
11207.82,53148.03,81.8
11213.71,53170.63,84.9
11204.77,53195.59,84.9
11171.82,53228.59,85.1
11160.04,53237.68,84.5
11145.91,53249.51,84.0
11134.56,53257.75,84.4
11124.39,53268.09,84.3
11116.03,53275.79,84.0
11108.04,53278.05,84.1
10719.05,54555.3,121.1
10716.24,54523.4,121.3
10716.19,54538.55,121.0
11189.16,53143.61,72.3
10883.06,53388.22,22.5
10891.81,53378.79,23.2
10874.65,52864.83,53.0
10880.29,52865.52,53.0
10867.56,52872.75,51.9
10854.44,52884.12,50.2
10831.63,52907.64,49.0
10819.3,52921.46,48.6
10809.29,52935.87,48.4
10770.03,52979.82,49.0
10775.76,52969.93,49.0
10784.64,52960.59,48.7
10790.44,52953.33,48.8
10796.02,52943.93,48.6
10800.89,52935.79,48.6
10806.32,52927.42,48.3
10814.14,52918.39,48.6
10818.64,52911.51,48.8
10825.58,52902.42,49.0
10829.51,52898.29,48.9
10839.25,52886.4,49.6
10836.06,52890.1,49.5
10868.2,52863.96,52.9
10854.24,52873.11,50.6
10848.27,52878.5,50.7
10867.29,52853.27,60.1
10851.51,52863.76,60.8
10827.56,52883.07,61.0
10843.51,52871.85,60.7
10816.04,52896.92,60.8
10804.55,52911.79,60.7
10797.4,52923.25,60.6
10793.94,52930.61,60.7
10792.51,52936.31,60.8
10783.07,52947.75,60.7
10773.85,52958.65,60.8
10758.17,52981.38,60.4
10745.71,52995.83,60.2
10761.97,52974.16,60.3
10751.5,52989.09,60.4
10742.36,53002.71,60.1
10889.64,52865.99,53.0
10875.76,52879.25,52.0
10862.77,52892.1,50.8
10844.58,52910.68,49.4
10814.52,52945.33,48.4
10882.0,52884.79,60.1
10886.5,52879.36,60.0
10890.93,52873.31,60.1
10721.28,53054.16,48.9
10721.71,53047.11,49.0
10729.25,53034.41,49.1
10732.1,53026.67,49.0
10738.53,53018.15,49.1
10745.54,53010.65,49.0
10736.25,53008.75,60.2
10731.12,53017.2,60.3
10723.38,53029.73,60.1
10717.71,53041.55,59.8
10715.71,53045.54,60.0
11276.18,53551.48,150.0
11285.02,53516.22,136.3
10515.63,54307.15,64.8
10957.55,53481.27,65.0
11182.38,53839.34,143.3
10728.71,54537.11,122.0
11188.78,53693.22,133.4
11164.33,53779.3,132.8
10723.71,54539.13,121.3
11121.29,53838.55,122.2
11124.71,53830.87,122.2
11176.57,53743.7,135.5
11177.94,53731.3,134.0
11183.4,53711.66,134.3
11159.05,53756.06,132.9
11194.43,53672.65,133.7
11192.34,53651.31,131.2
11188.5,53630.03,130.8
11184.09,53620.52,128.9
11184.18,53630.19,128.7
11186.79,53650.85,129.6
11188.21,53670.56,130.5
11183.31,53692.49,130.9
11176.9,53710.5,131.7
11172.91,53731.58,132.4
11170.96,53751.02,132.6
11176.39,53751.74,137.6
11173.2,53769.55,138.6
11170.82,53779.93,138.8
11153.37,53802.31,132.8
11150.32,53822.09,132.8
11159.35,53847.44,132.7
11129.13,53713.98,121.6
11137.07,53693.17,122.7
11145.19,53670.5,123.0
11150.49,53667.26,125.4
11147.49,53660.44,124.0
11151.36,53645.34,126.3
11159.92,53626.96,128.5
11154.94,53646.43,126.6
11147.57,53682.27,124.6
11141.3,53703.23,123.8
11136.85,53715.47,123.6
11115.41,53823.11,121.5
11120.83,53811.01,122.1
11123.47,53798.86,122.5
11130.57,53792.2,122.6
11134.42,53776.83,123.1
11166.25,53641.0,127.3
11164.45,53653.32,126.3
11162.52,53669.92,125.4
11159.69,53693.51,124.3
11152.69,53722.37,124.1
11145.74,53748.01,123.8
11141.5,53766.76,123.8
11140.2,53782.1,123.0
11136.98,53796.57,122.6
11133.94,53806.9,122.4
11140.54,53804.84,132.2
11146.93,53789.61,132.4
11149.66,53776.86,132.3
11152.15,53765.35,132.2
11154.91,53750.34,132.5
11158.5,53734.54,132.2
11163.61,53718.52,131.9
11167.4,53701.74,131.0
11168.18,53685.96,130.6
11169.68,53674.67,130.2
11170.08,53663.26,130.1
11170.67,53650.79,129.6
11167.82,53625.09,128.7
11162.35,53794.36,133.1
11163.27,53802.88,133.0
11164.95,53812.31,132.9
11163.46,53821.53,133.0
11159.06,53833.66,133.0
11158.76,53840.99,133.0
11165.5,53835.25,144.3
11168.06,53828.94,142.6
11173.72,53816.6,140.2
11173.48,53810.52,139.4
11169.68,53798.5,140.9
11123.48,54170.73,217.1
11226.4,53999.05,186.3
11086.01,53796.92,113.7
11117.98,53740.95,118.9
11129.66,53719.36,121.1
11126.98,53730.46,120.0
11122.44,53746.45,118.8
11120.42,53756.76,117.9
11116.18,53764.28,117.6
11114.51,53774.48,117.1
11113.81,53782.7,116.0
11113.06,53793.24,114.9
11103.83,53802.24,114.3
11114.11,53806.74,122.1
11120.07,53794.42,122.6
11120.89,53782.66,123.0
11119.14,53773.54,123.2
11123.27,53761.7,123.3
11128.62,53745.11,122.8
11131.99,53731.53,122.6
11135.15,53719.44,123.5
11227.86,53989.97,183.2
11230.36,53979.58,182.8
11231.05,53969.29,181.8
11238.85,53980.68,192.8
11238.65,53994.96,204.0
11236.81,53999.19,203.3
11230.13,54007.29,203.6
11112.52,54183.34,217.1
11133.77,54158.89,217.7
11144.3,54144.75,217.2
11151.8,54132.34,216.8
11161.67,54118.83,216.7
11169.44,54106.04,217.2
11176.82,54099.58,217.2
11182.66,54090.94,217.5
11186.62,54082.62,217.3
11212.32,54059.98,218.5
11189.01,54090.18,223.6
11189.55,54099.39,224.3
11185.03,54108.0,224.5
11178.45,54114.6,226.5
11170.46,54119.16,227.9
11112.11,54190.87,228.7
11119.21,54181.2,228.8
11129.78,54168.96,228.9
11138.24,54157.38,228.4
11143.46,54148.05,228.3
11152.35,54141.52,228.6
11160.06,54130.23,228.7
11167.88,54121.62,228.4
11172.64,54111.67,226.0
11177.0,54107.68,224.5
11184.57,54097.45,224.3
11207.58,53550.25,131.2
11213.61,53555.99,130.8
11187.53,53584.46,128.8
11200.02,53564.98,129.9
11187.69,53598.19,128.0
11193.29,53590.89,129.8
11201.05,53579.34,130.1
11213.82,53572.15,130.5
11221.55,53567.87,131.0
11229.91,53561.89,131.8
11241.14,53560.2,132.7
11272.99,53535.5,137.0
11284.57,53523.02,136.6
11266.69,53546.7,137.1
11294.63,53527.06,146.0
11279.03,53539.45,150.0
11263.29,53563.01,158.0
11256.34,53568.6,158.0
11240.11,53574.47,154.0
11231.06,53576.94,150.0
11215.87,53580.13,142.0
11208.69,53585.2,138.0
11205.36,53591.12,136.0
11199.04,53596.5,132.0
10713.71,54552.81,120.7
10851.41,54269.86,132.3
10859.0,54252.08,132.3
10865.41,54236.04,132.6
10879.51,54227.17,145.5
10870.84,54241.96,145.4
10869.15,54253.18,145.2
10863.73,54264.29,145.3
10859.56,54280.75,145.1
10873.09,54221.4,132.6
10884.38,54210.77,132.5
10892.26,54199.38,132.8
10900.41,54192.85,132.8
10906.77,54183.26,132.9
10919.51,54184.06,145.2
10910.59,54188.1,145.0
10906.01,54198.45,145.0
10897.25,54204.77,144.8
10893.17,54212.78,145.1
11256.0,53553.89,132.8
11176.18,53851.91,145.3
11180.68,53843.64,145.1
11195.04,53849.91,145.3
10851.72,54464.31,144.0
10855.96,54463.97,146.6
10878.61,54434.51,164.5
10875.65,54436.85,161.0
10876.19,54410.84,157.8
10864.75,54429.75,157.5
10866.63,54438.17,161.0
10866.98,54449.7,161.0
10868.61,54462.13,152.5
10858.9,54443.89,145.9
10861.43,54454.89,146.2
10863.3,54464.06,146.7
10865.47,54472.29,146.7
10853.37,54314.28,145.1
10851.19,54324.96,144.9
10853.3,54331.71,144.8
10868.53,54413.01,144.5
10871.26,54419.7,157.8
10873.64,54431.53,157.5
10879.11,54421.16,157.8
10883.06,54415.45,157.9
10890.63,54405.31,157.7
10893.24,54392.64,157.6
10900.49,54385.65,168.3
10899.62,54388.27,163.6
10897.21,54397.53,163.6
10895.51,54405.13,163.3
10890.31,54414.74,163.3
10884.68,54424.48,163.4
11038.4,54283.38,216.5
11223.61,54031.12,214.8
11235.1,54023.77,213.6
11247.54,54014.29,212.5
11241.42,54008.09,203.6
11225.51,54021.79,203.2
11090.16,54229.5,240.1
11084.81,54238.57,240.3
11077.84,54246.07,240.2
11074.54,54253.15,240.6
11074.46,54260.09,240.1
11067.6,54264.86,239.6
11065.91,54269.51,239.5
11062.52,54272.02,237.9
11031.46,54297.16,216.4
11035.6,54291.64,216.8
11045.35,54270.59,216.6
11052.55,54258.79,216.3
11062.26,54244.23,216.5
11068.11,54232.94,216.2
11075.36,54223.85,216.1
11082.37,54218.88,216.1
11087.92,54212.82,216.1
11092.38,54207.92,216.1
11102.59,54196.1,216.5
11105.74,54200.25,228.5
11096.34,54211.4,228.7
11091.67,54215.76,228.9
11084.92,54222.6,229.1
11076.73,54231.64,230.8
11074.47,54244.9,229.3
11069.32,54252.4,228.8
11065.58,54260.1,228.9
11058.91,54264.97,227.9
11054.46,54273.09,227.9
11048.3,54280.8,227.6
11042.75,54287.77,227.5
11039.28,54293.9,227.2
11081.43,52944.39,59.3
11102.93,52957.1,70.5
11102.84,52949.39,70.0
11100.89,52933.04,69.6
11097.02,52924.14,69.8
11093.01,52914.96,69.6
11090.94,52913.03,69.6
11084.52,52906.82,69.3
11083.77,52905.84,69.9
11076.88,52906.67,59.5
11085.27,52919.27,59.7
11090.24,52934.01,59.5
11093.7,52950.18,59.5
11091.32,52970.73,59.6
10993.95,53511.97,72.5
10997.7,53518.56,72.3
11003.67,53526.1,72.2
10958.88,53466.15,60.2
11038.58,53328.46,62.6
11032.77,53339.41,62.6
11028.76,53346.1,62.6
11022.44,53352.78,62.5
11017.23,53358.26,62.3
11006.77,53362.74,62.2
10985.05,53415.53,60.5
10976.61,53429.83,60.3
10970.43,53444.06,60.0
10961.36,53451.59,60.0
10955.22,53480.68,60.4
10951.87,53491.69,60.5
10942.83,53511.85,61.0
10953.93,53492.67,63.0
10961.55,53468.69,65.0
10967.32,53453.39,66.6
10975.09,53444.87,67.0
10981.79,53426.4,68.2
10986.62,53422.31,69.4
11008.67,53368.0,72.0
11015.89,53364.95,71.8
11032.3,53347.81,71.6
11036.43,53342.22,72.0
11040.01,53333.28,72.1
10808.3,53421.54,11.8
10709.38,53549.6,18.2
10713.97,53535.54,13.9
10711.29,53531.88,14.8
10704.7,53545.55,17.5
11042.93,52905.29,59.3
11072.58,52896.53,59.6
10908.95,52820.39,57.2
10898.07,52859.24,53.9
10713.6,53415.51,36.4
10712.47,53407.81,36.5
10710.84,53398.24,36.4
10707.15,53388.36,36.4
10708.0,53377.52,36.4
10707.18,53365.22,36.6
10708.06,53355.95,36.4
10708.73,53344.13,36.3
10698.99,53357.54,38.5
10700.2,53371.65,38.2
10701.58,53381.99,38.2
10703.2,53401.21,42.9
10708.26,53422.68,41.1
10945.88,52807.58,59.7
10949.08,52822.82,59.5
10938.88,52826.38,58.8
10930.45,52832.48,58.0
10924.18,52836.13,57.5
10915.56,52841.59,56.8
10904.22,52850.62,55.7
10909.0,52846.67,56.0
10880.44,52849.65,53.5
10885.1,52843.06,54.2
10895.49,52831.69,55.8
10899.93,52825.78,56.8
10914.63,52814.37,58.2
10927.02,52805.28,59.4
10930.5,52800.42,59.7
10937.82,52792.08,60.2
10929.02,52799.09,60.4
10924.21,52803.25,60.5
10916.71,52807.9,60.2
10908.29,52814.96,60.0
10896.83,52821.92,59.9
10890.78,52827.45,59.7
10881.07,52835.25,60.3
10877.67,52841.32,60.5
10900.72,52862.73,60.0
10907.33,52856.21,59.7
10912.11,52851.73,59.6
10918.83,52845.05,59.6
10925.66,52843.02,59.6
10933.38,52837.5,59.7
10940.79,52828.02,59.8
11054.23,52909.87,59.8
11060.78,52909.98,59.7
11065.0,52907.1,59.8
10919.65,54189.22,145.2
10901.71,54226.3,145.9
10897.15,54236.15,145.1
10908.72,54214.02,145.3
10915.27,54202.05,145.1
10883.55,54251.17,146.8
10916.56,54219.24,145.6
11095.02,53282.79,73.7
11089.05,53288.79,73.1
11084.81,53294.62,72.7
11080.25,53302.16,73.1
11075.76,53307.37,73.1
11068.18,53315.18,73.2
11059.63,53320.35,72.9
11053.05,53326.87,73.5
11043.66,53332.13,72.1
11052.99,53336.9,77.1
11061.79,53329.28,79.8
11072.01,53323.06,80.0
11076.41,53316.76,80.5
11083.22,53310.08,81.1
11089.92,53303.91,81.5
11093.76,53299.62,81.6
11099.57,53292.59,82.3
11104.97,53285.45,84.4
10955.48,54362.05,180.3
10888.3,54433.55,170.0
10897.59,54421.71,172.6
10899.53,54419.42,172.0
10906.18,54409.17,174.3
10910.26,54401.93,175.0
10912.32,54397.66,176.6
10918.68,54390.15,177.8
10926.12,54384.53,178.9
10928.76,54377.63,179.7
10921.29,54377.37,169.1
10915.03,54382.31,168.8
10945.66,54365.84,179.7
10936.03,54372.07,179.7
10697.68,54568.92,120.8
10666.88,54552.13,120.6
10686.04,54539.44,120.9
10704.52,54554.67,120.9
10678.92,54559.06,120.8
10626.2,54544.12,120.5
10644.52,54552.45,120.5
10661.81,54560.73,121.1
10673.52,54567.22,121.0
10682.99,54574.87,120.7
10694.28,54583.9,120.5
10665.62,53944.79,36.1
10656.67,53975.34,36.1
10660.55,53959.67,36.1
10664.71,53989.95,36.3
10967.63,53513.58,60.9
10954.43,53532.43,60.3
10977.27,53512.33,63.4
10979.41,53501.62,64.1
10967.5,53496.95,63.0
10975.62,53493.99,71.8
10983.37,53500.39,71.8
10982.52,53511.27,72.1
10978.56,53520.61,72.2
11007.03,53371.65,62.2
11005.14,53378.85,62.1
11000.22,53386.82,61.6
10997.34,53394.93,61.2
10993.56,53403.12,60.9
10990.49,53410.65,60.7
10985.05,53415.53,60.6
10994.21,53417.44,70.8
10999.51,53406.03,72.1
11001.69,53393.58,71.8
11006.47,53382.65,71.5
11008.51,53372.32,71.8
10654.92,54005.38,36.1
11323.92,53925.16,191.4
11041.03,54326.42,216.5
11303.73,53841.65,177.0
11301.62,53849.36,176.2
11298.32,53861.3,177.5
11293.08,53868.78,178.5
11290.46,53878.57,179.8
11292.91,53889.66,181.1
11344.55,53945.96,196.3
11343.89,53938.33,195.0
11341.69,53927.58,194.7
11339.55,53922.94,194.1
11335.71,53916.61,190.9
11330.69,53914.02,189.5
11322.33,53911.11,187.7
11307.14,53910.82,184.5
11294.81,53910.17,183.2
11283.83,53908.52,182.2
11275.61,53900.42,181.5
11274.73,53891.57,180.8
11275.83,53882.61,180.0
11278.77,53875.24,179.3
11279.27,53867.32,178.7
11343.61,53932.38,195.0
11333.94,53951.39,200.9
11316.77,53942.94,199.8
11325.51,53943.19,200.4
11334.66,53958.64,201.8
11329.83,53964.38,202.2
11320.52,53965.56,203.0
11298.88,53894.15,183.7
11310.48,53894.6,185.2
11323.67,53967.91,202.3
11329.87,53966.52,201.5
11343.14,53948.04,197.2
11339.59,53957.44,199.4
11334.5,53963.91,200.8
11323.08,53895.63,187.5
11331.49,53894.68,189.2
11350.03,53902.2,191.5
11355.83,53909.02,192.4
11360.03,53919.3,194.0
11361.91,53927.89,195.0
11359.45,53937.78,195.9
11356.19,53943.87,196.5
11354.34,53953.48,197.3
11249.29,53998.81,203.7
11339.73,53966.97,200.5
11311.88,53972.0,203.7
11298.04,53976.87,204.1
11281.34,53982.05,204.0
11268.03,53988.54,203.9
11253.24,53994.95,203.8
11300.92,53982.72,204.3
11289.21,53987.73,204.3
11275.21,53995.78,204.2
11260.24,54001.9,204.2
11264.97,54005.6,210.6
11274.0,54001.17,210.0
11285.82,53992.91,208.1
11294.84,53987.62,206.9
11301.63,53983.96,206.0
11313.56,53978.01,204.0
11352.75,53958.23,198.9
11349.02,53964.52,199.9
11345.57,53971.33,201.0
11343.28,53976.3,201.7
11339.17,53980.09,202.0
11334.16,53984.88,202.6
11326.02,53987.47,203.7
11320.74,53990.87,204.5
11313.41,53993.79,205.4
11303.33,53996.84,206.2
11297.66,53999.63,207.0
11292.23,54003.88,208.0
11285.53,54011.06,209.7
11279.73,54014.34,210.5
11182.07,54115.04,234.0
11273.09,54025.58,211.9
11258.42,54027.55,212.0
11239.01,54036.88,213.8
11224.27,54046.35,215.9
11218.39,54052.25,217.2
11207.52,54065.68,219.4
11201.27,54070.47,220.5
11195.44,54075.84,221.2
11191.46,54082.89,221.6
11162.48,54138.65,237.4
11168.4,54130.3,237.6
11172.66,54123.49,237.5
11180.62,54119.09,239.4
11191.06,54104.46,239.9
11197.4,54095.27,238.8
11200.94,54090.61,239.7
11204.25,54084.86,238.2
11212.23,54074.87,236.5
11219.79,54068.15,233.5
11228.48,54061.75,232.0
11241.06,54047.36,228.3
11246.64,54044.14,223.4
11255.28,54038.43,219.0
11255.59,54010.53,211.3
11158.07,54136.21,228.7
11141.21,54165.14,228.7
11142.94,54159.74,228.6
11149.28,54149.85,228.4
11155.18,54149.91,237.8
11149.76,54156.41,237.5
11160.27,54152.94,238.6
11113.24,54196.98,228.6
11104.82,54204.05,228.4
11129.07,54192.31,228.6
11137.38,54186.17,230.1
11144.13,54176.13,231.1
11151.26,54167.57,239.1
11150.98,54175.73,239.3
11149.37,54181.92,239.3
11146.63,54186.86,239.5
11138.18,54194.48,239.9
11123.61,54202.23,240.0
11118.52,54201.84,239.6
11113.06,54207.98,239.4
11102.0,54218.9,238.9
11097.62,54222.43,239.9
11089.98,54241.87,240.3
11094.09,54241.9,240.4
11101.08,54233.56,240.1
11106.42,54228.88,239.8
11112.79,54224.86,239.8
11118.53,54220.45,239.5
11124.37,54211.67,239.8
11129.66,54207.04,240.0
11135.53,54202.2,239.7
11148.09,54200.54,239.7
11166.37,54198.73,240.8
11174.96,54193.04,241.0
11169.1,54187.54,240.3
11167.12,54180.75,240.3
11162.6,54170.77,239.4
11156.6,54157.95,239.6
11173.13,54133.74,239.3
11182.13,54120.78,240.3
11186.54,54112.03,241.5
11184.98,54119.62,246.2
11179.3,54127.31,247.1
11175.27,54134.14,247.1
11167.83,54149.4,245.9
11160.7,54158.19,242.9
11164.9,54165.0,243.1
11167.8,54172.51,243.0
11174.1,54181.04,243.4
11132.64,54208.55,243.3
11128.14,54211.85,244.2
11123.6,54217.78,245.4
11120.24,54225.04,248.6
11115.08,54228.1,249.9
11112.67,54236.04,253.9
11105.21,54246.08,256.1
11278.65,53933.04,173.5
11266.31,53937.16,171.5
11252.86,53938.58,169.2
11244.55,53938.02,168.0
11250.62,53944.0,169.0
11255.62,53943.94,170.1
11267.58,53939.88,171.7
11280.47,53938.38,173.5
11278.11,53930.52,177.43
11274.1,53927.62,174.5
11268.69,53926.49,173.2
11261.5,53923.47,173.3
11255.51,53914.7,173.2
11259.4,53901.54,173.3
11259.97,53897.15,173.3
11260.84,53890.67,173.3
11262.51,53883.49,174.0
11269.93,53870.8,174.8
11282.52,53852.99,175.5
11307.22,53919.41,181.0
11303.36,53925.64,183.2
11298.33,53933.18,184.0
11293.81,53941.33,184.0
11290.21,53949.68,183.6
11269.75,53956.21,182.9
11258.71,53961.38,182.7
11250.37,53965.27,182.7
11236.34,53964.12,182.8
11303.82,53940.9,190.7
11301.33,53948.75,191.6
11300.35,53956.4,191.6
11292.06,53960.49,192.2
11275.2,53964.75,191.1
11261.34,53972.61,191.7
11251.79,53976.5,191.6
11244.13,53994.01,204.0
11254.8,53990.95,204.1
11262.17,53988.33,204.4
11271.05,53984.22,204.6
11277.45,53980.99,204.8
11285.94,53977.51,204.5
11294.79,53974.42,204.3
11305.53,53970.71,204.3
11312.16,53968.34,203.8
11312.95,53963.82,200.7
11311.64,53959.08,200.3
11310.59,53950.84,199.8
11315.94,53936.02,195.4
11313.64,53932.2,192.2
11324.7,53920.35,191.4
11320.45,53913.94,188.4
11307.51,53913.34,185.8
11296.0,53914.18,184.1
11281.29,53911.79,183.3
11272.43,53902.47,183.1
11272.13,53891.92,181.9
11273.67,53882.63,181.2
11275.88,53874.59,180.3
11284.12,53856.92,178.0
11288.26,53847.64,176.6
11023.7,54384.46,191.6
11020.04,54375.46,192.2
11012.75,54367.13,193.8
11006.43,54352.61,196.2
11001.14,54343.81,197.3
10998.59,54344.9,198.4
11002.48,54353.79,197.1
11009.4,54368.82,194.6
11017.79,54376.75,192.8
11022.27,54385.48,192.1
11028.63,54395.31,187.2
11039.44,54386.31,190.8
11036.28,54379.97,191.8
11022.51,54362.41,193.4
11018.3,54355.04,195.1
11013.84,54347.04,196.2
11012.16,54340.59,197.2
11007.72,54336.7,198.1
11012.42,54333.63,201.2
11015.49,54339.5,200.0
11018.71,54345.97,199.5
11022.19,54353.27,198.4
11025.67,54361.28,197.0
11040.93,54379.16,194.0
11042.63,54385.22,193.0
11045.5,54393.66,190.8
11024.7,54320.13,212.4
11016.14,54316.44,211.0
11015.02,54318.1,212.0
11038.97,54315.05,214.1
11031.8,54305.36,213.3
11058.28,54397.23,192.0
11061.29,54369.66,205.9
11049.1,54360.18,203.3
11041.23,54347.58,205.8
11024.1,54340.01,203.9
11064.59,54336.68,219.0
11069.21,54343.23,219.5
